index, matrix_size, precision, error, time, iterations, min_val, max_val
3, 500, 1.000000e-15, 2.928644e-18, 24202688, 1, -1.000000e+09, 1.000000e+09, 
4, 500, 1.000000e-15, 1.239318e-16, 29110693, 1, -1.000000e+09, 1.000000e+09, 
5, 500, 1.000000e-15, 1.652798e-17, 26638246, 1, -1.000000e+09, 1.000000e+09, 
6, 500, 1.000000e-15, 6.681304e-18, 29003137, 1, -1.000000e+09, 1.000000e+09, 
7, 500, 1.000000e-15, 4.684729e-17, 29507137, 1, -1.000000e+09, 1.000000e+09, 
8, 500, 1.000000e-15, 1.581461e-18, 29965804, 1, -1.000000e+09, 1.000000e+09, 
9, 500, 1.000000e-15, 4.000773e-18, 25088023, 1, -1.000000e+09, 1.000000e+09, 
10, 500, 1.000000e-15, 4.720711e-18, 30643583, 1, -1.000000e+09, 1.000000e+09, 
11, 500, 1.000000e-15, 5.192553e-18, 26856912, 1, -1.000000e+09, 1.000000e+09, 
12, 500, 1.000000e-15, 2.414671e-18, 24064910, 1, -1.000000e+09, 1.000000e+09, 
13, 500, 1.000000e-15, 4.501595e-18, 23170687, 1, -1.000000e+09, 1.000000e+09, 
14, 500, 1.000000e-15, 3.331889e-16, 22456464, 1, -1.000000e+09, 1.000000e+09, 
15, 500, 1.000000e-15, 5.774840e-18, 23303132, 1, -1.000000e+09, 1.000000e+09, 
16, 500, 1.000000e-15, 4.555752e-18, 22491575, 1, -1.000000e+09, 1.000000e+09, 
17, 500, 1.000000e-15, 2.217350e-18, 22943131, 1, -1.000000e+09, 1.000000e+09, 
18, 500, 1.000000e-15, 2.631902e-16, 22103575, 1, -1.000000e+09, 1.000000e+09, 
19, 500, 1.000000e-15, 3.352745e-18, 21295575, 1, -1.000000e+09, 1.000000e+09, 
0, 1000, 1.000000e-15, 2.188960e-18, 164155257, 1, -1.000000e+09, 1.000000e+09, 
1, 1000, 1.000000e-15, 2.966768e-18, 165298370, 1, -1.000000e+09, 1.000000e+09, 
2, 1000, 1.000000e-15, 1.188836e-16, 166053481, 1, -1.000000e+09, 1.000000e+09, 
3, 1000, 1.000000e-15, 4.369257e-18, 163277034, 1, -1.000000e+09, 1.000000e+09, 
4, 1000, 1.000000e-15, 3.273711e-18, 161843255, 1, -1.000000e+09, 1.000000e+09, 
5, 1000, 1.000000e-15, 1.403903e-18, 161640588, 1, -1.000000e+09, 1.000000e+09, 
6, 1000, 1.000000e-15, 2.148002e-17, 160802810, 1, -1.000000e+09, 1.000000e+09, 
7, 1000, 1.000000e-15, 4.443176e-18, 150681912, 1, -1.000000e+09, 1.000000e+09, 
8, 1000, 1.000000e-15, 1.387090e-17, 149051244, 1, -1.000000e+09, 1.000000e+09, 
9, 1000, 1.000000e-15, 1.744989e-17, 150089022, 1, -1.000000e+09, 1.000000e+09, 
10, 1000, 1.000000e-15, 4.373164e-18, 148203243, 1, -1.000000e+09, 1.000000e+09, 
11, 1000, 1.000000e-15, 5.775753e-18, 163783702, 1, -1.000000e+09, 1.000000e+09, 
12, 1000, 1.000000e-15, 2.554265e-18, 152813469, 1, -1.000000e+09, 1.000000e+09, 
13, 1000, 1.000000e-15, 2.455008e-18, 151990357, 1, -1.000000e+09, 1.000000e+09, 
14, 1000, 1.000000e-15, 2.363465e-18, 150325022, 1, -1.000000e+09, 1.000000e+09, 
15, 1000, 1.000000e-15, 3.517418e-18, 169861929, 1, -1.000000e+09, 1.000000e+09, 
16, 1000, 1.000000e-15, 5.963090e-18, 150577468, 1, -1.000000e+09, 1.000000e+09, 
17, 1000, 1.000000e-15, 2.968252e-17, 152348580, 1, -1.000000e+09, 1.000000e+09, 
18, 1000, 1.000000e-15, 6.253791e-19, 151133023, 1, -1.000000e+09, 1.000000e+09, 
19, 1000, 1.000000e-15, 3.971569e-17, 146989908, 1, -1.000000e+09, 1.000000e+09, 
0, 5000, 1.000000e-15, 2.875597e-17, 7092020526, 1, -1.000000e+09, 1.000000e+09, 
1, 5000, 1.000000e-15, 1.265414e-17, 7142789016, 1, -1.000000e+09, 1.000000e+09, 
2, 5000, 1.000000e-15, 2.379091e-18, 7076219179, 1, -1.000000e+09, 1.000000e+09, 
3, 5000, 1.000000e-15, 2.791185e-18, 7335775854, 1, -1.000000e+09, 1.000000e+09, 
4, 5000, 1.000000e-15, 9.512215e-18, 7427482158, 1, -1.000000e+09, 1.000000e+09, 
5, 5000, 1.000000e-15, 3.636387e-18, 7315119392, 1, -1.000000e+09, 1.000000e+09, 
6, 5000, 1.000000e-15, 1.472022e-17, 7146854352, 1, -1.000000e+09, 1.000000e+09, 
7, 5000, 1.000000e-15, 6.914411e-18, 7288777590, 1, -1.000000e+09, 1.000000e+09, 
8, 5000, 1.000000e-15, 3.489907e-18, 7165596148, 1, -1.000000e+09, 1.000000e+09, 
9, 5000, 1.000000e-15, 1.294236e-18, 7367248327, 1, -1.000000e+09, 1.000000e+09, 
10, 5000, 1.000000e-15, 1.349433e-17, 7194550840, 1, -1.000000e+09, 1.000000e+09, 
11, 5000, 1.000000e-15, 5.200399e-18, 7209852186, 1, -1.000000e+09, 1.000000e+09, 
12, 5000, 1.000000e-15, 8.168728e-18, 7317761171, 1, -1.000000e+09, 1.000000e+09, 
13, 5000, 1.000000e-15, 5.260760e-18, 7349433199, 1, -1.000000e+09, 1.000000e+09, 
14, 5000, 1.000000e-15, 5.526617e-18, 7441053725, 1, -1.000000e+09, 1.000000e+09, 
15, 5000, 1.000000e-15, 7.768570e-18, 7123663221, 1, -1.000000e+09, 1.000000e+09, 
16, 5000, 1.000000e-15, 3.187123e-18, 7206468184, 1, -1.000000e+09, 1.000000e+09, 
17, 5000, 1.000000e-15, 9.415371e-17, 7101933424, 1, -1.000000e+09, 1.000000e+09, 
18, 5000, 1.000000e-15, 2.381356e-18, 7156457473, 1, -1.000000e+09, 1.000000e+09, 
19, 5000, 1.000000e-15, 6.054991e-18, 7503521781, 1, -1.000000e+09, 1.000000e+09, 
0, 10000, 1.000000e-15, 4.897946e-18, 47426091490, 1, -1.000000e+09, 1.000000e+09, 
1, 10000, 1.000000e-15, 3.482123e-16, 45930145716, 1, -1.000000e+09, 1.000000e+09, 
2, 10000, 1.000000e-15, 2.881509e-18, 48202468624, 1, -1.000000e+09, 1.000000e+09, 
3, 10000, 1.000000e-15, 1.600666e-18, 42832571851, 1, -1.000000e+09, 1.000000e+09, 
4, 10000, 1.000000e-15, 1.820468e-18, 46300323823, 1, -1.000000e+09, 1.000000e+09, 
5, 10000, 1.000000e-15, 7.288406e-18, 45397748798, 1, -1.000000e+09, 1.000000e+09, 
6, 10000, 1.000000e-15, 1.038927e-18, 47386477232, 1, -1.000000e+09, 1.000000e+09, 
7, 10000, 1.000000e-15, 2.059781e-18, 44802273157, 1, -1.000000e+09, 1.000000e+09, 
8, 10000, 1.000000e-15, 2.045806e-18, 45102795647, 1, -1.000000e+09, 1.000000e+09, 
9, 10000, 1.000000e-15, 2.196876e-18, 47408973697, 1, -1.000000e+09, 1.000000e+09, 
10, 10000, 1.000000e-15, 1.796240e-18, 44532995141, 1, -1.000000e+09, 1.000000e+09, 
11, 10000, 1.000000e-15, 1.787179e-17, 51035143142, 1, -1.000000e+09, 1.000000e+09, 
12, 10000, 1.000000e-15, 2.638576e-17, 49324558066, 1, -1.000000e+09, 1.000000e+09, 
13, 10000, 1.000000e-15, 6.033448e-18, 48868252772, 1, -1.000000e+09, 1.000000e+09, 
14, 10000, 1.000000e-15, 1.448349e-18, 49151369468, 1, -1.000000e+09, 1.000000e+09, 
15, 10000, 1.000000e-15, 1.351752e-18, 45394106128, 1, -1.000000e+09, 1.000000e+09, 
16, 10000, 1.000000e-15, 6.358557e-18, 45424678600, 1, -1.000000e+09, 1.000000e+09, 
17, 10000, 1.000000e-15, 1.974322e-17, 49472107975, 1, -1.000000e+09, 1.000000e+09, 
18, 10000, 1.000000e-15, 1.444774e-18, 47263530901, 1, -1.000000e+09, 1.000000e+09, 
19, 10000, 1.000000e-15, 2.982458e-18, 47546849820, 1, -1.000000e+09, 1.000000e+09, 
