index, matrix_size, precision, error, time, iterations, min_val, max_val
81, 5, 1.000000e-02, 2.662566e-03, 32889, 8, -1.000000e+09, 1.000000e+09, 
82, 5, 1.000000e-02, 8.849751e-03, 515556, 191, -1.000000e+09, 1.000000e+09, 
83, 5, 1.000000e-02, 7.480590e-03, 95555, 30, -1.000000e+09, 1.000000e+09, 
84, 5, 1.000000e-02, 6.855649e-03, 57333, 16, -1.000000e+09, 1.000000e+09, 
85, 5, 1.000000e-02, 5.988092e-03, 132000, 50, -1.000000e+09, 1.000000e+09, 
86, 5, 1.000000e-02, 7.552676e-03, 72444, 24, -1.000000e+09, 1.000000e+09, 
87, 5, 1.000000e-02, 4.164606e-03, 57333, 17, -1.000000e+09, 1.000000e+09, 
88, 5, 1.000000e-02, 9.486030e-03, 657334, 256, -1.000000e+09, 1.000000e+09, 
89, 5, 1.000000e-02, 3.488664e-03, 56889, 18, -1.000000e+09, 1.000000e+09, 
90, 5, 1.000000e-02, 9.787566e-03, 869335, 338, -1.000000e+09, 1.000000e+09, 
91, 5, 1.000000e-02, 2.551143e-03, 67556, 19, -1.000000e+09, 1.000000e+09, 
92, 5, 1.000000e-02, 2.627917e-03, 45333, 12, -1.000000e+09, 1.000000e+09, 
93, 5, 1.000000e-02, 9.942794e-03, 168889, 61, -1.000000e+09, 1.000000e+09, 
94, 5, 1.000000e-02, 6.777010e-03, 140445, 49, -1.000000e+09, 1.000000e+09, 
95, 5, 1.000000e-02, 9.674062e-03, 154666, 49, -1.000000e+09, 1.000000e+09, 
96, 5, 1.000000e-02, 5.841198e-03, 136000, 45, -1.000000e+09, 1.000000e+09, 
97, 5, 1.000000e-02, 5.050321e-03, 117334, 39, -1.000000e+09, 1.000000e+09, 
98, 5, 1.000000e-02, 8.838436e-03, 159111, 54, -1.000000e+09, 1.000000e+09, 
99, 5, 1.000000e-02, 8.930061e-03, 204889, 67, -1.000000e+09, 1.000000e+09, 
0, 5, 1.000000e-03, 8.781907e-04, 279111, 65, -1.000000e+09, 1.000000e+09, 
1, 5, 1.000000e-03, 9.796551e-04, 79556, 21, -1.000000e+09, 1.000000e+09, 
2, 5, 1.000000e-03, 7.837662e-04, 124889, 37, -1.000000e+09, 1.000000e+09, 
3, 5, 1.000000e-03, 7.639346e-04, 108889, 31, -1.000000e+09, 1.000000e+09, 
4, 5, 1.000000e-03, 6.692868e-04, 215112, 65, -1.000000e+09, 1.000000e+09, 
5, 5, 1.000000e-03, 5.656168e-04, 148889, 46, -1.000000e+09, 1.000000e+09, 
6, 5, 1.000000e-03, 9.489539e-04, 751556, 245, -1.000000e+09, 1.000000e+09, 
7, 5, 1.000000e-03, 7.811750e-04, 276445, 87, -1.000000e+09, 1.000000e+09, 
8, 5, 1.000000e-03, 9.906298e-04, 662223, 183, -1.000000e+09, 1.000000e+09, 
9, 5, 1.000000e-03, 9.279727e-04, 669779, 211, -1.000000e+09, 1.000000e+09, 
10, 5, 1.000000e-03, 4.333645e-04, 102667, 29, -1.000000e+09, 1.000000e+09, 
11, 5, 1.000000e-03, 3.012693e-04, 64000, 16, -1.000000e+09, 1.000000e+09, 
12, 5, 1.000000e-03, 6.596973e-04, 217333, 65, -1.000000e+09, 1.000000e+09, 
13, 5, 1.000000e-03, 6.748315e-04, 160445, 47, -1.000000e+09, 1.000000e+09, 
14, 5, 1.000000e-03, 6.153699e-04, 72444, 20, -1.000000e+09, 1.000000e+09, 
