index, matrix_size, precision, error, time, iterations, min_val, max_val
45, 5, 1.000000e-03, 1.928511e-09, 42666, 3, -1.000000e+09, 1.000000e+09, 
46, 5, 1.000000e-03, 4.273768e-10, 34667, 3, -1.000000e+09, 1.000000e+09, 
47, 5, 1.000000e-03, 8.585625e-07, 24444, 3, -1.000000e+09, 1.000000e+09, 
48, 5, 1.000000e-03, 3.094377e-07, 39111, 3, -1.000000e+09, 1.000000e+09, 
49, 5, 1.000000e-03, 9.608638e-10, 31555, 3, -1.000000e+09, 1.000000e+09, 
50, 5, 1.000000e-03, 9.116204e-10, 36000, 3, -1.000000e+09, 1.000000e+09, 
51, 5, 1.000000e-03, 3.564287e-08, 28000, 3, -1.000000e+09, 1.000000e+09, 
52, 5, 1.000000e-03, 1.424978e-09, 39555, 3, -1.000000e+09, 1.000000e+09, 
53, 5, 1.000000e-03, 4.935799e-09, 31112, 3, -1.000000e+09, 1.000000e+09, 
54, 5, 1.000000e-03, 1.559158e-08, 31555, 3, -1.000000e+09, 1.000000e+09, 
55, 5, 1.000000e-03, 9.467084e-10, 36444, 3, -1.000000e+09, 1.000000e+09, 
56, 5, 1.000000e-03, 2.284827e-08, 36000, 3, -1.000000e+09, 1.000000e+09, 
57, 5, 1.000000e-03, 1.649677e-09, 33777, 3, -1.000000e+09, 1.000000e+09, 
58, 5, 1.000000e-03, 3.593521e-09, 34222, 3, -1.000000e+09, 1.000000e+09, 
59, 5, 1.000000e-03, 3.852872e-09, 28001, 3, -1.000000e+09, 1.000000e+09, 
60, 5, 1.000000e-03, 4.089402e-09, 44889, 3, -1.000000e+09, 1.000000e+09, 
61, 5, 1.000000e-03, 1.784538e-09, 36000, 3, -1.000000e+09, 1.000000e+09, 
62, 5, 1.000000e-03, 4.858510e-09, 40000, 3, -1.000000e+09, 1.000000e+09, 
63, 5, 1.000000e-03, 5.852604e-09, 34223, 3, -1.000000e+09, 1.000000e+09, 
64, 5, 1.000000e-03, 2.561493e-09, 33333, 3, -1.000000e+09, 1.000000e+09, 
65, 5, 1.000000e-03, 4.205252e-10, 41333, 3, -1.000000e+09, 1.000000e+09, 
66, 5, 1.000000e-03, 3.112750e-10, 35556, 3, -1.000000e+09, 1.000000e+09, 
67, 5, 1.000000e-03, 2.373831e-09, 33333, 3, -1.000000e+09, 1.000000e+09, 
68, 5, 1.000000e-03, 1.342610e-08, 30667, 3, -1.000000e+09, 1.000000e+09, 
69, 5, 1.000000e-03, 4.871189e-09, 34223, 3, -1.000000e+09, 1.000000e+09, 
70, 5, 1.000000e-03, 5.439422e-08, 31111, 3, -1.000000e+09, 1.000000e+09, 
71, 5, 1.000000e-03, 1.594023e-07, 31111, 3, -1.000000e+09, 1.000000e+09, 
72, 5, 1.000000e-03, 1.336760e-09, 30667, 3, -1.000000e+09, 1.000000e+09, 
73, 5, 1.000000e-03, 7.578642e-09, 30223, 3, -1.000000e+09, 1.000000e+09, 
74, 5, 1.000000e-03, 2.845239e-09, 30222, 3, -1.000000e+09, 1.000000e+09, 
75, 5, 1.000000e-03, 9.586070e-08, 30666, 3, -1.000000e+09, 1.000000e+09, 
76, 5, 1.000000e-03, 3.536857e-10, 31556, 3, -1.000000e+09, 1.000000e+09, 
